customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15786308,730,Spain,Female,33,9,0,2,FALSE,FALSE,176576.625,FALSE
15786389,635,Spain,Female,41,10,0,2,TRUE,TRUE,61994.19922,FALSE
15786392,765,France,Male,41,4,124182.2109,1,FALSE,FALSE,100153.4297,FALSE
15786418,546,France,Female,20,6,0,1,FALSE,TRUE,20508.84961,FALSE
15786433,650,Germany,Female,35,3,165982.4375,2,TRUE,TRUE,24482.16016,FALSE
15786454,552,Spain,Male,55,3,0,1,TRUE,TRUE,40333.94141,FALSE
15786463,645,Germany,Female,59,8,121669.9297,2,FALSE,FALSE,91.75,TRUE
15786469,686,France,Female,34,1,0,2,TRUE,FALSE,87278.47656,FALSE
15786539,808,France,Male,32,1,0,2,TRUE,TRUE,46200.71094,FALSE
15786617,485,Germany,Male,34,3,133658.2344,1,TRUE,FALSE,70209.82813,FALSE
15786643,602,France,Male,32,10,0,2,TRUE,TRUE,116052.9219,FALSE
15786680,805,Spain,Male,37,5,0,2,TRUE,FALSE,21928.81055,FALSE
15786717,567,France,Male,36,1,0,2,FALSE,FALSE,8555.730469,FALSE
15786739,669,France,Male,37,1,125529.5469,1,TRUE,TRUE,162260.9375,FALSE
15786789,725,France,Female,29,6,0,2,TRUE,TRUE,190776.8281,FALSE
15786800,723,Germany,Male,52,5,131694.9688,1,FALSE,TRUE,92873.5,TRUE
15786852,565,Germany,Female,38,2,158651.2969,2,TRUE,TRUE,179445.2813,FALSE
15786905,749,Germany,Female,40,8,141782.5625,2,FALSE,FALSE,86333.63281,FALSE
15786993,810,France,Female,51,5,0,2,FALSE,TRUE,184524.7344,FALSE
15787014,648,Germany,Female,28,8,90371.09375,1,TRUE,TRUE,146851.7344,FALSE
15787026,627,Germany,Male,27,0,185267.4531,2,TRUE,TRUE,77027.34375,FALSE
15787035,602,France,Female,35,8,0,2,TRUE,TRUE,152843.5313,FALSE
15787051,750,Spain,Female,39,7,119565.9219,1,TRUE,FALSE,87067.72656,FALSE
15787071,650,Spain,Male,41,9,0,2,FALSE,TRUE,191599.6719,FALSE
15787151,638,France,Female,34,7,0,2,TRUE,TRUE,198969.7813,FALSE
15787155,514,Spain,Male,30,7,0,1,FALSE,TRUE,125010.2422,FALSE
15787161,591,Germany,Male,46,4,129269.2734,1,TRUE,FALSE,163504.3281,FALSE
15787168,819,Spain,Female,28,8,168253.2031,1,TRUE,TRUE,102799.1406,FALSE
15787174,512,France,Female,37,1,0,2,FALSE,TRUE,156105.0313,FALSE
15787189,824,Germany,Male,60,8,134250.1719,3,FALSE,FALSE,153046.1563,TRUE
15787196,692,Spain,Male,46,2,0,2,TRUE,TRUE,105983.0938,FALSE
15787204,774,Spain,Female,43,1,110646.5391,1,FALSE,FALSE,108804.2813,FALSE
15787222,676,Germany,Male,28,1,69459.04688,2,TRUE,TRUE,128461.2891,FALSE
15787229,761,Spain,Female,34,2,0,2,TRUE,FALSE,61251.25,FALSE
15787255,650,Germany,Female,55,2,140891.4531,3,TRUE,TRUE,179834.4531,TRUE
15787258,596,Spain,Female,29,6,0,2,TRUE,FALSE,116696.7734,FALSE
15787318,537,Germany,Female,47,6,103163.3516,1,TRUE,FALSE,16259.63965,TRUE
15787322,788,France,Female,41,6,0,1,TRUE,TRUE,25571.36914,FALSE
15787459,745,Spain,Male,40,3,88466.82031,1,FALSE,FALSE,116331.4219,FALSE
15787470,553,Spain,Male,47,3,116528.1484,1,FALSE,FALSE,145704.1875,TRUE
15787529,592,Spain,Male,38,0,0,1,TRUE,FALSE,65986.47656,TRUE
15787550,719,France,Male,69,3,0,2,TRUE,TRUE,58320.05859,FALSE
15787597,420,Germany,Female,31,1,108377.75,2,TRUE,TRUE,9904.629883,FALSE
15787602,568,Spain,Male,39,5,0,2,TRUE,TRUE,129569.9219,FALSE
15787619,844,France,Male,18,2,160980.0313,1,FALSE,FALSE,145936.2813,FALSE
15787655,707,France,Male,47,3,0,2,TRUE,FALSE,174303.2969,FALSE
15787693,559,Spain,Male,38,3,145874.3438,1,TRUE,FALSE,56311.39063,TRUE
15787699,650,Germany,Male,34,4,142393.1094,1,TRUE,TRUE,11276.48047,FALSE
15787710,427,Spain,Female,39,9,0,2,TRUE,FALSE,28368.36914,FALSE
15787756,467,Germany,Male,51,10,114514.7109,2,TRUE,FALSE,177784.6875,TRUE
15787772,759,France,Female,38,1,104091.2891,1,FALSE,FALSE,91561.90625,FALSE
15787825,585,Germany,Male,37,6,152496.8125,1,TRUE,TRUE,99907.28906,FALSE
15787830,452,Germany,Male,33,7,153663.2656,1,TRUE,FALSE,111868.2266,FALSE
15787835,775,Germany,Female,38,4,125212.6484,2,TRUE,TRUE,15795.87988,TRUE
15787848,602,Spain,Male,30,9,113672.1797,2,FALSE,FALSE,102135.9219,FALSE
15787884,692,France,Female,30,7,0,2,TRUE,TRUE,18826.33984,FALSE
15787907,719,Germany,Female,42,5,137227.0469,3,TRUE,FALSE,149097.375,TRUE
15788022,802,Germany,Female,41,4,90757.64063,2,FALSE,TRUE,169183.6563,FALSE
15788025,715,France,Female,38,0,0,2,TRUE,TRUE,332.8099976,FALSE
15788068,743,Germany,Male,45,10,144677.1875,3,TRUE,FALSE,22512.43945,TRUE
15788118,656,France,Male,33,7,138705.0156,2,TRUE,FALSE,37136.14844,FALSE
15788126,689,Spain,Female,38,6,121021.0469,1,TRUE,TRUE,12182.15039,FALSE
15788131,653,France,Male,47,6,0,1,TRUE,FALSE,50695.92969,TRUE
15788151,650,Spain,Male,32,1,132187.7344,2,TRUE,TRUE,178331.3594,FALSE
15788183,458,Germany,Female,43,1,106870.1172,2,TRUE,FALSE,100564.3672,FALSE
15788189,665,France,Female,41,8,96147.54688,1,TRUE,FALSE,137037.9688,FALSE
15788215,535,Spain,Female,30,5,122924.75,1,FALSE,FALSE,62390.58984,TRUE
15788218,549,Spain,Female,24,9,0,2,TRUE,TRUE,14406.41016,FALSE
15788224,669,Germany,Male,45,1,123949.75,1,FALSE,FALSE,110881.5625,FALSE
15788291,713,Germany,Female,38,7,144606.2188,1,TRUE,TRUE,56594.35938,TRUE
15788367,487,Spain,Male,44,6,61691.44922,1,TRUE,TRUE,53087.98047,FALSE
15788442,681,Spain,Female,57,2,173306.125,1,FALSE,TRUE,131964.6563,FALSE
15788448,490,Spain,Male,31,3,145260.2344,1,FALSE,TRUE,114066.7734,FALSE
15788480,786,Germany,Female,33,0,122325.5781,1,FALSE,FALSE,34712.33984,TRUE
15788483,719,Spain,Male,38,0,0,1,TRUE,FALSE,126876.4688,FALSE
15788494,555,France,Male,31,8,145875.7344,1,TRUE,FALSE,137491.2344,FALSE
15788535,593,Spain,Male,44,5,0,1,TRUE,FALSE,128046.9766,FALSE
15788536,755,Germany,Male,40,2,137430.8125,2,FALSE,FALSE,176768.5938,FALSE
15788539,501,France,Female,34,3,107747.5703,1,TRUE,FALSE,9249.360352,FALSE
15788556,683,France,Female,42,4,148283.9375,1,TRUE,TRUE,44692.62891,TRUE
15788634,750,Spain,Female,37,2,113817.0625,1,FALSE,FALSE,88333.74219,FALSE
15788659,695,France,Male,46,4,0,2,TRUE,TRUE,137537.2188,FALSE
15788676,539,Spain,Male,38,8,71460.67188,2,TRUE,TRUE,10074.0498,FALSE
15788683,588,Germany,Female,34,10,129417.8203,1,TRUE,FALSE,153727.3125,FALSE
15788686,538,Spain,Male,40,8,0,2,TRUE,TRUE,25554.40039,FALSE
15788723,599,Germany,Female,49,10,143888.2188,2,TRUE,TRUE,166236.375,TRUE
15788775,473,Germany,Male,40,8,152576.25,2,TRUE,FALSE,73073.67969,FALSE
15788776,588,Germany,Male,49,6,132623.7656,3,TRUE,FALSE,36292.94141,TRUE
15788920,836,Germany,Female,32,4,109196.6719,2,TRUE,FALSE,55218.01953,FALSE
15788930,761,Spain,Male,37,7,132730.1719,1,TRUE,FALSE,199293.0156,FALSE
15788946,605,Spain,Female,29,3,116805.8203,1,FALSE,FALSE,4092.75,FALSE
15789014,600,France,Female,26,6,108909.1172,1,TRUE,FALSE,82547.00781,FALSE
15789055,635,Spain,Male,35,2,113635.1563,1,TRUE,FALSE,90883.11719,FALSE
15789095,775,Spain,Male,30,4,0,2,FALSE,TRUE,57461.12891,FALSE
15789097,644,France,Male,48,8,0,2,FALSE,TRUE,44965.53906,TRUE
15789109,686,France,Female,41,10,0,1,TRUE,TRUE,144272.7031,TRUE
15789158,636,Germany,Male,49,6,113599.7422,2,TRUE,FALSE,158887.0938,TRUE
15789201,603,Germany,Female,35,9,145623.3594,1,TRUE,FALSE,163181.625,FALSE
15789313,595,Germany,Female,44,4,96553.52344,2,TRUE,FALSE,143952.2344,TRUE
15789339,681,France,Male,59,4,122781.5078,1,FALSE,TRUE,140166.9531,FALSE
15789371,593,Germany,Female,41,4,119703.1016,2,TRUE,TRUE,109783.2891,FALSE
15789379,762,France,Male,26,6,130428.7813,1,TRUE,FALSE,173365.8906,FALSE
15789413,733,France,Male,64,3,0,2,TRUE,TRUE,75272.63281,FALSE
15789425,694,Germany,Female,37,8,98218.03906,2,TRUE,FALSE,182354.4531,TRUE
15789432,451,France,Male,33,6,0,2,TRUE,FALSE,184954.1094,FALSE
15789484,751,Germany,Female,36,6,169831.4531,2,TRUE,TRUE,27758.35938,FALSE
15789498,562,France,Male,30,3,111099.7891,2,FALSE,FALSE,140650.1875,FALSE
15789546,639,Spain,Male,28,8,0,2,TRUE,FALSE,126561.0703,FALSE
15789548,592,France,Female,37,7,0,2,TRUE,TRUE,126726.3281,FALSE
15789557,817,Germany,Female,27,7,129810.6016,1,TRUE,TRUE,59259.44141,FALSE
15789560,668,France,Male,42,8,187534.7969,1,TRUE,TRUE,32900.41016,TRUE
15789563,706,Germany,Female,46,7,111288.1797,1,TRUE,TRUE,149170.25,TRUE
15789582,587,France,Male,55,9,0,1,TRUE,FALSE,64593.07031,FALSE
15789611,568,Germany,Male,46,8,150836.9219,1,FALSE,FALSE,64516.80078,TRUE
15789669,510,France,Male,65,2,0,2,TRUE,TRUE,48071.60938,FALSE
15789714,691,Spain,Male,21,3,103000.9375,1,TRUE,TRUE,104648.5781,FALSE
15789753,480,France,Male,40,6,148790.6094,1,FALSE,TRUE,79329.70313,FALSE
15789815,503,France,Female,28,5,0,2,TRUE,FALSE,125918.1719,FALSE
15789863,683,France,Male,39,4,0,2,TRUE,FALSE,171716.8125,FALSE
15789865,620,France,Male,28,9,71902.52344,1,FALSE,TRUE,190208.2344,FALSE
15789874,712,France,Female,29,3,87375.78125,2,FALSE,FALSE,166194.5313,FALSE
15789924,658,France,Female,39,4,0,1,TRUE,TRUE,147530.0625,FALSE
15789936,663,France,Female,33,2,0,2,TRUE,FALSE,153295,FALSE
15789941,633,France,Female,36,6,125130.2813,1,FALSE,FALSE,125961.4766,FALSE
15789955,698,Germany,Male,56,1,112414.8125,2,FALSE,FALSE,93982.02344,TRUE
15789974,713,France,Male,33,6,94598.47656,1,FALSE,FALSE,197519.6563,TRUE
15790019,520,France,Male,35,9,105387.8906,1,TRUE,TRUE,25059.06055,FALSE
15790067,614,Spain,Male,39,3,151914.9375,1,FALSE,FALSE,56459.44922,FALSE
15790093,627,France,Female,27,2,0,2,TRUE,FALSE,125451.0078,FALSE
15790113,609,Germany,Female,71,6,113317.1016,1,TRUE,FALSE,108258.2188,TRUE
15790204,663,Spain,Female,22,9,0,1,TRUE,FALSE,29135.89063,TRUE
15790235,778,Spain,Male,40,8,104291.4063,2,TRUE,TRUE,117507.1094,FALSE
15790247,536,Spain,Male,40,9,0,2,TRUE,TRUE,11959.03027,FALSE
15790254,741,Spain,Male,50,1,78737.60938,1,TRUE,TRUE,13018.95996,FALSE
15790267,625,France,Female,40,7,141267.6719,1,FALSE,TRUE,177397.4844,FALSE
15790282,817,Germany,Male,58,3,114327.5938,2,TRUE,TRUE,42831.10938,FALSE
15790299,592,Spain,Male,37,9,0,3,TRUE,TRUE,10656.88965,FALSE
15790314,649,France,Male,41,0,0,2,FALSE,TRUE,130567.0234,FALSE
15790322,660,France,Female,32,0,114668.8906,1,TRUE,FALSE,84605,FALSE
15790324,660,France,Female,20,6,167685.5625,1,TRUE,FALSE,57929.89844,FALSE
15790336,664,Germany,Male,36,6,71142.77344,2,TRUE,FALSE,122433.0938,FALSE
15790355,606,Germany,Male,36,5,190479.4844,2,FALSE,FALSE,179351.8906,FALSE
15790379,629,Germany,Male,28,8,108601,1,TRUE,TRUE,119647.7031,FALSE
15790412,471,Spain,Male,26,8,0,2,TRUE,TRUE,179655.875,FALSE
15790442,631,Spain,Male,33,2,0,2,TRUE,TRUE,158268.8438,FALSE
15790448,473,France,Female,35,6,69617.35938,1,TRUE,FALSE,143345.6875,FALSE
15790455,478,France,Female,50,2,0,1,FALSE,TRUE,93332.64063,TRUE
15790489,534,Spain,Male,34,5,170600.7813,1,FALSE,TRUE,5240.529785,FALSE
15790497,503,Spain,Male,37,6,0,2,FALSE,FALSE,136506.8594,FALSE
15790564,832,Germany,Female,40,9,107648.9375,2,TRUE,TRUE,134638.9688,FALSE
15790594,535,France,Female,27,6,0,2,FALSE,TRUE,49775.57813,FALSE
15790596,850,Spain,Male,39,0,141829.6719,1,TRUE,TRUE,92748.15625,FALSE
15790599,756,Germany,Female,39,5,149363.125,2,TRUE,TRUE,109098.3906,FALSE
15790630,619,France,Female,48,4,0,1,FALSE,FALSE,18094.96094,TRUE
15790658,621,Spain,Male,42,8,68683.67969,1,TRUE,TRUE,74157.71094,FALSE
15790659,701,Spain,Male,59,7,0,2,FALSE,TRUE,27597.58984,FALSE
15790678,475,France,Female,32,8,119023.2813,1,TRUE,FALSE,100816.2891,FALSE
15790683,850,France,Male,36,1,104077.1875,2,FALSE,TRUE,68594,FALSE
15790689,647,Spain,Male,32,9,80958.35938,1,TRUE,TRUE,128590.7266,FALSE
15790717,695,Spain,Male,35,7,0,2,TRUE,FALSE,160387.9844,FALSE
15790744,850,France,Female,34,9,92899.27344,2,TRUE,FALSE,97465.89063,FALSE
15790750,592,Germany,Male,36,10,123187.5078,1,FALSE,TRUE,146111.3438,FALSE
15790757,769,France,Female,25,10,0,2,FALSE,FALSE,187925.75,FALSE
15790763,599,Spain,Female,49,2,0,2,TRUE,FALSE,111190.5313,FALSE
15790782,661,Spain,Male,39,6,132628.9844,1,FALSE,FALSE,38812.67188,FALSE
15790809,685,Spain,Male,40,7,74896.92188,1,TRUE,FALSE,198694.2031,FALSE
15790810,844,France,Female,41,10,76319.64063,1,TRUE,TRUE,141175.1875,TRUE
15790829,703,France,Female,45,5,0,2,TRUE,FALSE,131906.4375,FALSE
15790846,634,Germany,Male,38,2,148430.5469,1,TRUE,TRUE,56055.71875,FALSE
15790935,535,France,Female,29,5,0,2,FALSE,TRUE,52709.55078,FALSE
15790958,685,Spain,Male,38,4,0,2,TRUE,TRUE,35884.91016,FALSE
15791006,760,Germany,Female,34,6,58003.41016,1,TRUE,FALSE,90346.10156,FALSE
15791030,612,France,Female,33,0,64900.32031,2,TRUE,FALSE,102426.1172,FALSE
15791040,801,Spain,Male,58,1,79954.60938,2,TRUE,TRUE,30484.18945,FALSE
15791045,568,France,Female,38,3,132951.9219,1,FALSE,TRUE,124486.2813,FALSE
15791053,709,Germany,Male,45,4,122917.7109,1,TRUE,TRUE,11.57999992,TRUE
15791102,549,Germany,Male,41,9,95020.79688,3,TRUE,TRUE,131710.5938,TRUE
15791111,635,France,Female,47,2,125724.9531,2,TRUE,FALSE,63236.96875,FALSE
15791114,700,France,Male,37,1,135179.4844,1,TRUE,FALSE,160670.375,FALSE
15791131,551,Germany,Female,30,2,143340.4375,1,TRUE,FALSE,145796.4844,FALSE
15791172,672,Germany,Female,21,1,35741.69141,1,TRUE,FALSE,28789.93945,FALSE
15791174,540,Spain,Male,67,1,88382.00781,1,FALSE,TRUE,59457,FALSE
15791191,633,France,Male,59,2,103996.7422,1,TRUE,TRUE,103159.1094,FALSE
15791216,600,Germany,Male,43,8,133379.4063,1,TRUE,FALSE,177378.6563,TRUE
15791268,565,Spain,Male,38,0,122447.7578,1,FALSE,FALSE,67339.34375,FALSE
15791279,701,France,Male,40,5,169742.6406,1,TRUE,TRUE,153537.5469,TRUE
15791302,741,France,Male,32,8,0,2,TRUE,FALSE,143598.7031,FALSE
15791304,604,Germany,Male,25,7,165413.4375,1,TRUE,TRUE,35279.73828,FALSE
15791316,714,France,Male,35,3,0,2,TRUE,TRUE,95623.28125,FALSE
15791321,682,Spain,Female,58,4,0,1,TRUE,FALSE,176036.0156,FALSE
15791326,566,France,Male,34,3,0,1,FALSE,FALSE,188135.6875,FALSE
15791342,660,Spain,Male,31,1,84560.03906,1,TRUE,TRUE,137784.25,FALSE
15791373,850,Germany,Female,35,2,80931.75,1,FALSE,FALSE,12639.66992,TRUE
15791452,675,France,Male,39,1,0,2,TRUE,FALSE,153129.2188,FALSE
15791501,590,France,Male,43,8,0,2,TRUE,TRUE,143628.3125,FALSE
15791513,647,France,Male,41,4,138937.3438,1,TRUE,TRUE,101617.6406,TRUE
15791533,367,Spain,Male,42,6,93608.28125,1,TRUE,FALSE,168816.7344,TRUE
15791535,592,France,Male,28,5,137222.7656,1,FALSE,FALSE,39608.57813,FALSE
15791550,696,France,Male,27,4,87637.25781,2,FALSE,FALSE,196111.3438,FALSE
15791674,846,France,Female,34,10,142388.6094,2,FALSE,TRUE,68393.64063,TRUE
15791700,773,Germany,Male,47,2,118079.4688,4,TRUE,TRUE,143007.4844,TRUE
15791743,727,France,Male,32,1,59271.82031,1,TRUE,TRUE,46019.42969,FALSE
15791767,769,France,Female,26,7,0,2,TRUE,FALSE,176843.5313,FALSE
15791769,691,France,Female,29,9,116536.4297,1,TRUE,FALSE,51987.98828,FALSE
15791780,706,Germany,Female,48,10,104478.1172,3,FALSE,TRUE,158248.7031,TRUE
15791836,690,France,Male,29,5,0,2,TRUE,FALSE,108577.9688,FALSE
15791842,478,France,Female,32,6,71187.24219,1,TRUE,TRUE,110593.6172,FALSE
15791851,726,France,Female,34,0,185734.75,1,TRUE,TRUE,102036.8203,FALSE
15791867,544,Germany,Male,44,2,108895.9297,1,FALSE,FALSE,69228.20313,TRUE
15791877,706,Germany,Male,34,0,140641.2656,2,TRUE,TRUE,77271.90625,FALSE
15791925,751,France,Male,29,10,147737.625,1,FALSE,TRUE,94951.27344,FALSE
15791944,697,France,Male,32,7,175464.8438,3,TRUE,FALSE,116442.4219,TRUE
15791958,849,France,Female,41,6,0,2,TRUE,TRUE,169203.5156,TRUE
15791972,748,France,Female,20,7,0,2,FALSE,FALSE,10792.41992,FALSE
15791988,670,France,Male,68,4,0,2,TRUE,TRUE,11426.7002,FALSE
15791991,773,France,Male,52,4,0,1,FALSE,TRUE,144113.4219,FALSE
15792004,731,Spain,Female,26,3,0,2,TRUE,FALSE,37697.28906,FALSE
15792008,555,Spain,Female,26,9,0,2,FALSE,TRUE,158918.0313,FALSE
15792029,620,France,Male,32,6,0,2,TRUE,FALSE,56139.08984,FALSE
15792064,545,Germany,Male,53,5,114421.5469,1,TRUE,FALSE,180598.2813,TRUE
15792077,671,Germany,Male,28,8,119859.5234,2,TRUE,FALSE,125422.6563,FALSE
15792102,774,France,Female,42,3,137781.6563,1,FALSE,FALSE,199316.1875,FALSE
15792107,719,Spain,Female,35,8,0,1,TRUE,TRUE,165162.4063,FALSE
15792151,635,Spain,Female,37,3,0,2,TRUE,FALSE,91086.72656,FALSE
15792176,698,Spain,Female,40,0,92053.4375,1,TRUE,TRUE,143681.8281,FALSE
15792180,566,Germany,Male,22,7,144954.75,2,TRUE,FALSE,102246,FALSE
15792222,712,France,Female,37,1,106881.5,2,FALSE,FALSE,169386.8125,FALSE
15792228,748,France,Male,60,0,152335.7031,1,TRUE,FALSE,126743.3281,TRUE
15792232,595,Spain,Female,43,5,0,2,FALSE,FALSE,105149.7969,FALSE
15792250,616,Germany,Female,45,4,122793.9609,1,TRUE,TRUE,62002.03906,FALSE
15792305,762,Germany,Male,46,6,123571.7734,3,FALSE,TRUE,57014.17188,TRUE
15792328,475,France,Male,39,6,0,1,TRUE,TRUE,56999.89844,TRUE
15792329,494,Germany,Male,37,5,107106.3281,2,TRUE,FALSE,172063.0938,FALSE
15792360,668,France,Male,32,7,0,2,TRUE,TRUE,777.3699951,FALSE
15792365,501,France,Male,44,4,142051.0625,2,FALSE,TRUE,74940.5,FALSE
15792388,645,France,Female,48,7,90612.34375,1,TRUE,TRUE,149139.125,FALSE
15792453,602,Spain,Female,42,1,138912.1719,1,TRUE,TRUE,139494.75,FALSE
15792473,598,Germany,Female,50,5,88379.8125,3,FALSE,TRUE,64157.23828,TRUE
15792489,622,Spain,Male,42,9,0,2,TRUE,FALSE,119127.0625,FALSE
15792525,628,Germany,Female,61,1,97361.65625,1,TRUE,TRUE,149922.375,TRUE
15792565,745,France,Female,46,7,0,2,TRUE,TRUE,67769.9375,FALSE
15792607,769,France,Female,38,2,0,2,FALSE,FALSE,75578.67188,FALSE
15792627,765,Spain,Female,33,5,84557.82031,1,TRUE,TRUE,69039.42969,FALSE
15792646,647,Spain,Female,64,1,91216,1,TRUE,TRUE,41800.17969,FALSE
15792649,547,Spain,Female,31,9,0,2,FALSE,FALSE,99294.21875,FALSE
15792650,382,Spain,Male,36,0,0,1,TRUE,TRUE,179540.7344,TRUE
15792660,614,France,Male,38,2,116248.8828,1,TRUE,FALSE,105140.9219,FALSE
15792668,661,Germany,Male,37,7,109908.0625,2,TRUE,FALSE,115037.6719,TRUE
15792679,575,France,Male,24,2,0,2,TRUE,TRUE,119927.8125,FALSE
15792720,676,France,Male,33,6,171490.7813,1,FALSE,FALSE,79099.64063,FALSE
15792722,611,France,Female,43,8,64897.75,1,TRUE,FALSE,114996.3281,FALSE
15792726,470,France,Female,25,8,127974.0625,2,TRUE,TRUE,183259.3438,FALSE
15792729,474,Germany,Female,34,9,176311.3594,1,TRUE,FALSE,160213.2656,FALSE
15792818,499,Germany,Female,29,6,148051.5156,1,TRUE,FALSE,118623.9375,FALSE
15792862,653,Germany,Male,41,1,104584.1094,1,TRUE,FALSE,15126.32031,TRUE
15792868,675,France,Male,69,1,0,2,TRUE,FALSE,157097.0938,FALSE
15792916,559,Spain,Female,40,7,144470.7656,1,TRUE,TRUE,18917.94922,FALSE
15792922,639,Spain,Male,38,9,130233.1406,1,TRUE,TRUE,81861.10156,FALSE
15792934,661,France,Male,26,8,0,2,FALSE,FALSE,196875.875,FALSE
15792986,580,Germany,Male,24,1,133811.7813,1,TRUE,FALSE,17185.94922,TRUE
15792989,543,France,Female,71,1,104308.7734,1,TRUE,TRUE,25650.03906,FALSE
15793042,629,France,Male,39,2,129669.3203,2,TRUE,FALSE,82774.07031,FALSE
15793046,619,France,Female,35,4,90413.11719,1,TRUE,TRUE,20555.21094,FALSE
15793049,680,Germany,Female,48,8,115115.3828,1,TRUE,FALSE,139558.5938,TRUE
15793070,494,Spain,Female,41,2,69974.65625,2,TRUE,FALSE,188426.125,TRUE
15793116,502,Germany,Female,40,7,117304.2891,1,FALSE,FALSE,196278.3125,FALSE
15793135,713,Germany,Female,24,7,147687.2344,1,TRUE,TRUE,121592.5,FALSE
15793196,759,France,Male,41,9,0,2,FALSE,TRUE,190294.125,FALSE
15793197,676,France,Female,34,8,100359.5391,1,FALSE,FALSE,46038.28125,FALSE
15793247,498,France,Male,34,5,0,2,TRUE,TRUE,91711.65625,FALSE
15793307,724,Spain,Female,41,4,142880.2813,3,FALSE,FALSE,185541.2031,TRUE
15793311,765,Germany,Female,46,8,119492.8828,2,FALSE,TRUE,166896.0156,TRUE
15793317,547,Spain,Female,22,7,141287.1563,1,TRUE,FALSE,118142.7891,FALSE
15793324,695,Spain,Male,32,9,0,3,FALSE,TRUE,38533.78906,FALSE
15793331,812,France,Male,32,5,133050.9688,2,TRUE,FALSE,89385.92188,FALSE
15793343,549,France,Female,29,8,0,2,TRUE,TRUE,189558.4375,FALSE
15793346,602,France,Female,72,3,0,2,TRUE,TRUE,171260.6563,FALSE
15793366,781,Germany,Male,35,7,92526.14844,2,TRUE,TRUE,173837.5469,FALSE
15793424,663,Spain,Female,28,8,61274.69922,2,TRUE,FALSE,136054.4531,FALSE
15793425,560,Spain,Female,33,9,0,1,FALSE,TRUE,183358.2031,FALSE
15793455,627,Spain,Female,55,6,0,1,FALSE,FALSE,91943.9375,TRUE
15793478,593,Germany,Female,39,8,151391.6875,1,TRUE,FALSE,27274.59961,TRUE
15793491,714,Germany,Male,26,3,119545.4766,2,TRUE,FALSE,65482.94141,FALSE
15793585,675,France,Male,35,8,0,2,TRUE,TRUE,56642.96875,FALSE
15793641,792,France,Female,70,3,0,2,TRUE,TRUE,172240.2656,FALSE
15793671,606,France,Male,34,5,0,1,TRUE,FALSE,161971.4219,FALSE
15793688,669,France,Male,50,9,201009.6406,1,TRUE,FALSE,158032.5,TRUE
15793693,694,France,Male,60,9,0,1,TRUE,TRUE,57088.96875,FALSE
15793723,607,Germany,Male,32,9,144272.0625,2,TRUE,FALSE,176580.625,FALSE
15793726,681,France,Female,79,0,0,2,FALSE,TRUE,170968.9844,FALSE
15793803,574,France,Male,34,1,112572.3906,1,FALSE,FALSE,165626.5938,FALSE
15793813,774,France,Male,36,7,103688.1875,1,FALSE,TRUE,118971.7422,FALSE
15793825,536,France,Male,39,4,0,2,TRUE,FALSE,27150.34961,FALSE
15793842,700,France,Female,34,2,76322.6875,1,TRUE,FALSE,128136.2891,FALSE
15793854,723,France,Male,42,2,99095.72656,1,TRUE,TRUE,17512.5293,FALSE
15793856,667,Spain,Female,36,3,121542.5703,2,TRUE,TRUE,186841.7031,FALSE
15793881,721,France,Female,35,6,118273.8281,1,FALSE,TRUE,3086.889893,FALSE
15793883,798,France,Male,28,3,0,2,TRUE,FALSE,2305.27002,FALSE
15793890,728,France,Female,59,4,0,1,TRUE,TRUE,163365.8438,TRUE
15793896,677,Spain,Male,40,7,95312.79688,1,TRUE,TRUE,62944.75,FALSE
15793901,639,France,Female,27,2,0,2,FALSE,FALSE,125244.1797,FALSE
15793949,726,France,Female,48,4,0,1,TRUE,FALSE,114020.0625,TRUE
15794014,838,France,Female,34,8,0,2,TRUE,FALSE,27472.07031,FALSE
15794048,667,Germany,Female,48,1,97133.92188,2,FALSE,FALSE,113316.7734,TRUE
15794056,668,France,Female,46,2,0,3,TRUE,FALSE,89048.46094,TRUE
15794101,559,France,Female,48,2,0,2,FALSE,TRUE,137961.4063,FALSE
15794122,713,France,Female,59,3,0,2,TRUE,TRUE,62700.07813,FALSE
15794137,751,Germany,Female,37,0,151218.9844,1,TRUE,TRUE,109309.2891,FALSE
15794142,564,Germany,Female,62,5,114931.3516,3,FALSE,TRUE,18260.98047,TRUE
15794159,633,France,Female,26,8,124281.8438,1,TRUE,TRUE,60116.57031,FALSE
15794171,475,France,Female,45,0,134264.0469,1,TRUE,FALSE,27822.99023,TRUE
15794178,657,France,Male,34,3,107136.6016,1,TRUE,FALSE,153895.4531,FALSE
15794187,695,France,Male,36,6,114007.5,2,TRUE,FALSE,118120.8828,FALSE
15794204,687,France,Male,28,7,108116.6563,1,TRUE,TRUE,27411.18945,FALSE
15794236,642,Germany,Male,22,10,111812.5234,2,TRUE,TRUE,183045.4531,FALSE
15794253,832,Spain,Female,34,6,138190.125,2,FALSE,TRUE,146511.2031,FALSE
15794257,651,France,Male,34,4,91562.99219,1,TRUE,TRUE,123954.1484,FALSE
15794266,559,France,Male,32,9,145303.5156,1,TRUE,FALSE,103560.9766,FALSE
15794273,604,France,Female,56,0,62732.64844,1,FALSE,TRUE,124954.5625,FALSE
15794276,588,France,Female,64,3,0,1,TRUE,TRUE,189703.6563,FALSE
